file,begin,end,speaker,loglikelihood
024897-1955960,0.0,3.072,024897,-6.093885993485342
024897-1956700,0.0,2.8586875,024897,-5.467543859649123
024897-1956892,0.0,2.6453125,024897,-5.655590909090909
024897-1956520,0.0,3.2,024897,-5.59776875
024897-1956531,0.0,3.456,024897,-5.680646376811595
024897-2109777,0.0,2.0053125,024897,-5.82459
024897-1955730,0.0,2.7306875,024897,-5.412545787545787
024897-2109901,0.0,2.3893125,024897,-6.029340336134454
024897-1956865,0.0,2.432,024897,-5.620477366255145
024897-2109575,0.0,1.8773125,024897,-5.541304812834224
024897-1956550,0.0,2.944,024897,-5.825625850340136
024897-1955754,0.0,2.3466875,024897,-5.2256282051282055
024897-2109716,0.0,2.5173125,024897,-6.086358565737052
024897-1956443,0.0,2.56,024897,-5.5905234375
024897-2109708,0.0,2.304,024897,-5.448447826086957
024897-1956421,0.0,2.2186875,024897,-5.60685520361991
024897-2109860,0.0,2.6453125,024897,-5.555454545454546
024897-2109844,0.0,2.0053125,024897,-5.1065249999999995
024897-2109637,0.0,2.3893125,024897,-5.752596638655462
024897-1956960,0.0,2.688,024897,-5.625126865671642
024897-1955967,0.0,2.688,024897,-5.306880597014925
024897-2109767,0.0,2.7733125,024897,-6.1296642599277975
024897-1955725,0.0,2.9013125,024897,-5.12148275862069
024897-1956653,0.0,2.4746875,024897,-5.465202429149797
024897-2109908,0.0,2.944,024897,-5.347319727891157
024897-2109896,0.0,1.8773125,024897,-5.0416181818181816
024897-1956062,0.0,2.7733125,024897,-5.311830324909747
024897-1955740,0.0,2.6026875,024897,-5.261480769230769
024897-1955716,0.0,2.304,024897,-4.662052173913043
024897-1956414,0.0,1.7066875,024897,-5.01476
024897-1955970,0.0,1.8346875,024897,-5.350854098360656
024897-1956849,0.0,3.5413125,024897,-5.654466101694915
024897-1955709,0.0,3.2426875,024897,-6.234685185185185
024897-2109752,0.0,2.56,024897,-5.47210546875
024897-1956990,0.0,3.0293125,024897,-5.387847682119205
024897-2109676,0.0,2.944,024897,-5.9213265306122445
024897-1955894,0.0,2.4746875,024897,-5.551214574898786
024897-1956537,0.0,2.048,024897,-5.1428529411764705
024897-1955867,0.0,2.176,024897,-5.267382488479262
024897-1956374,0.0,2.816,024897,-5.871185053380783
024897-2109724,0.0,2.5173125,024897,-5.757250996015936
024897-1956052,0.0,2.816,024897,-5.587409252669039
024897-2109603,0.0,2.6026875,024897,-5.94286923076923
024897-1957005,0.0,2.688,024897,-5.686492537313433
024897-1956922,0.0,2.688,024897,-4.9982686567164185
024897-1955805,0.0,2.304,024897,-5.243173913043479
024897-2109809,0.0,2.7306875,024897,-5.6128315018315025
024897-1956928,0.0,2.1333125,024897,-5.079131455399061
024897-1956558,0.0,1.792,024897,-5.082286592178771
024897-1955780,0.0,2.688,024897,-5.623847014925373
024897-1956940,0.0,2.9013125,024897,-5.4291586206896545
024897-1956585,0.0,2.4746875,024897,-5.377206477732794
024897-2109629,0.0,2.56,024897,-5.9113203125
024897-1956031,0.0,2.304,024897,-5.900778260869566
024897-1956997,0.0,2.816,024897,-5.808032028469751
024897-2109772,0.0,1.536,024897,-5.829516993464052
024897-2109918,0.0,4.352,024897,-5.66724367816092
024897-1955903,0.0,2.6453125,024897,-5.765386363636363
024897-2109594,0.0,2.3466875,024897,-5.531525641025641
024897-1956090,0.0,2.56,024897,-5.32404296875
024897-1956764,0.0,2.5173125,024897,-5.217916334661354
024897-2109823,0.0,1.9626875,024897,-5.088101020408163
024897-1955983,0.0,2.048,024897,-5.077637254901961
024897-2109562,0.0,2.0053125,024897,-5.55787
024897-1955765,0.0,2.3466875,024897,-5.534807692307692
024897-1956786,0.0,3.2,024897,-5.191118749999999
024897-1956426,0.0,1.9626875,024897,-5.461724489795919
024897-2109659,0.0,2.6453125,024897,-5.953708333333333
024897-1956610,0.0,3.3706875,024897,-5.338750741839763
024897-1956972,0.0,2.944,024897,-5.211085034013605
024897-2109700,0.0,3.456,024897,-5.670428985507247
024897-2109851,0.0,2.9866875,024897,-5.638265100671141
024897-1956392,0.0,1.8773125,024897,-5.041120320855614
024897-1956619,0.0,2.9866875,024897,-5.001469798657719
024897-2109649,0.0,3.2853125,024897,-5.689359756097561
024897-1956706,0.0,2.1333125,024897,-5.626572769953052
024897-1955925,0.0,1.9626875,024897,-5.338831632653061
024897-1956642,0.0,2.944,024897,-5.017649659863946
024897-2109613,0.0,1.792,024897,-4.997350837988827
024897-1956882,0.0,1.8346875,024897,-5.220953005464481
024897-1956730,0.0,3.072,024897,-5.577827361563518
024897-1955888,0.0,2.432,024897,-5.391263374485597
024897-1955748,0.0,3.0293125,024897,-5.478480132450331
024897-1956875,0.0,2.7733125,024897,-5.540046931407942
024897-1955954,0.0,3.7546875,024897,-5.043117333333334
021366-1454222,0.0,4.48,021366,-5.656502232142857
021366-1454256,0.0,3.968,021366,-4.622143939393939
021366-1454261,0.0,5.248,021366,-5.7080572519083965
021366-1454201,0.0,4.224,021366,-5.274779620853081
021366-1454211,0.0,4.352,021366,-5.236963218390805
021366-1454197,0.0,4.096,021366,-5.527951100244498
021366-1454285,0.0,3.712,021366,-5.5841239892183285
021366-1454226,0.0,3.584,021366,-4.860396648044692
021366-1454289,0.0,4.224,021366,-5.656189573459716
021366-1454233,0.0,3.456,021366,-5.4186840579710145
021366-1454273,0.0,4.096,021366,-5.158525672371638
021366-1454277,0.0,4.608,021366,-5.151980434782609
021366-1454210,0.0,3.968,021366,-5.1607929292929295
021366-1454254,0.0,4.096,021366,-5.265002444987775
021366-1454204,0.0,4.736,021366,-5.553357293868921
021366-1454293,0.0,4.736,021366,-5.414748414376321
021366-1454281,0.0,3.712,021366,-5.1823234501347715
021366-1454278,0.0,3.84,021366,-5.366614583333334
021366-1454262,0.0,4.736,021366,-5.724780126849894
021366-1454264,0.0,4.992,021366,-5.303845691382766
021366-1454267,0.0,3.968,021366,-5.551015151515152
021366-1454266,0.0,3.84,021366,-5.328802083333334
021366-1454238,0.0,3.584,021366,-4.933689944134078
021366-1454255,0.0,3.712,021366,-5.356611859838275
021366-1454299,0.0,5.12,021366,-5.811015625
021366-1454234,0.0,3.84,021366,-5.162140625
021366-1454241,0.0,4.864,021366,-5.29158024691358
021366-1454212,0.0,5.76,021366,-5.737387152777778
021366-1454251,0.0,4.864,021366,-4.968111111111111
021366-1454208,0.0,3.456,021366,-5.380231884057971
021366-1454200,0.0,4.352,021366,-5.155896551724138
021366-1454284,0.0,5.504,021366,-5.512527272727272
021366-1454242,0.0,4.224,021366,-4.802699052132701
021366-1454263,0.0,3.456,021366,-4.546205797101449
021366-1454199,0.0,4.736,021366,-5.539143763213531
021366-1454283,0.0,4.992,021366,-5.6585891783567135
021366-1454221,0.0,3.584,021366,-5.498843575418994
021366-1454287,0.0,4.224,021366,-5.3835853080568725
021366-1454240,0.0,4.48,021366,-4.691564732142857
021366-1454259,0.0,4.224,021366,-5.893168246445497
021366-1454246,0.0,4.224,021366,-5.337760663507109
021366-1454224,0.0,4.224,021366,-5.585997630331754
021366-1454243,0.0,3.328,021366,-4.885852409638554
021366-1454247,0.0,3.84,021366,-5.36103125
021366-1454207,0.0,3.712,021366,-6.4111320754716985
021366-1454230,0.0,3.712,021366,-5.1743746630727765
021366-1454275,0.0,3.712,021366,-5.094299191374663
021366-1454215,0.0,4.992,021366,-5.54202004008016
021366-1454290,0.0,4.48,021366,-5.0956294642857145
021366-1454225,0.0,3.968,021366,-5.647818181818182
021366-1454300,0.0,4.864,021366,-5.371676954732511
021366-1454249,0.0,3.584,021366,-5.609988826815642
021366-1454228,0.0,3.712,021366,-5.1843180592991915
021366-1454276,0.0,3.84,021366,-5.798984375
021366-1454218,0.0,4.736,021366,-5.822877378435518
021366-1454252,0.0,4.864,021366,-5.885956790123457
021366-1454270,0.0,3.84,021366,-5.4695546875000005
021366-1454229,0.0,4.224,021366,-5.432481042654029
021366-1454250,0.0,4.48,021366,-4.5399754464285715
021366-1454245,0.0,2.688,021366,-5.252746268656717
021366-1454271,0.0,4.352,021366,-5.191018390804597
021366-1454304,0.0,3.968,021366,-6.100313131313132
021366-1454265,0.0,4.48,021366,-5.623113839285715
021366-1454279,0.0,6.912,021366,-5.448509406657019
021366-1454198,0.0,3.84,021366,-5.7252578125
021366-1454302,0.0,4.352,021366,-4.856296551724138
021366-1454220,0.0,3.968,021366,-5.701939393939393
021366-1454291,0.0,4.992,021366,-5.620987975951904
021366-1454269,0.0,3.712,021366,-6.072369272237197
021366-1454203,0.0,4.608,021366,-5.462013043478261
021366-1454235,0.0,5.248,021366,-5.243480916030534
021366-1454282,0.0,4.608,021366,-5.917560869565217
021366-1454297,0.0,2.944,021366,-5.601166666666667
021366-1454216,0.0,3.968,021366,-5.478265151515152
021366-1454301,0.0,3.456,021366,-5.238455072463768
021366-1454280,0.0,3.712,021366,-5.123557951482479
021366-1454274,0.0,3.712,021366,-5.054466307277628
021366-1454231,0.0,4.736,021366,-5.342668076109936
021366-1454202,0.0,4.096,021366,-5.923836185819071
021366-1454268,0.0,4.736,021366,-5.634623678646935
021366-1454272,0.0,4.608,021366,-5.417052173913044
021366-1454260,0.0,6.656,021366,-5.854781954887218
021366-1454296,0.0,3.328,021366,-5.535165662650602
021366-1454239,0.0,4.224,021366,-5.299879146919431
021366-1454257,0.0,3.456,021366,-5.346657971014492
021366-1454294,0.0,4.736,021366,-5.79592177589852
021366-1454286,0.0,4.864,021366,-5.575938271604938
021366-1454295,0.0,5.376,021366,-5.744467411545624
021366-1454217,0.0,3.2,021366,-4.7995125000000005
021366-1454303,0.0,3.712,021366,-5.096
024597-1878752,0.0,3.2853125,024597,-4.736807926829268
024597-1878756,0.0,3.456,024597,-5.288936231884058
024597-1878749,0.0,2.5173125,024597,-6.309043824701195
024597-1878777,0.0,4.608,024597,-5.555530434782608
024597-1878774,0.0,4.7786875,024597,-5.960507337526205
024597-1878745,0.0,4.7786875,024597,-5.698964360587002
024597-1878769,0.0,2.7733125,024597,-5.1965667870036105
024597-1878746,0.0,3.3706875,024597,-5.340780415430268
024597-1878737,0.0,6.1866875,024597,-5.04834142394822
024597-1878771,0.0,5.376,024597,-6.317934823091248
024597-1878770,0.0,7.5093125,024597,-6.513654666666667
024597-1878741,0.0,4.0533125,024597,-5.278266666666666
024597-1878772,0.0,8.064,024597,-5.997655086848635
024597-1878743,0.0,5.5893125,024597,-4.904155913978494
024597-1878738,0.0,6.6133125,024597,-5.928302571860817
024597-1878785,0.0,5.7173125,024597,-5.858880910683012
024597-1878740,0.0,6.2293125,024597,-5.90308038585209
024597-1878742,0.0,6.8693125,024597,-5.830928571428571
024597-1878783,0.0,4.48,024597,-6.382854910714285
024597-1878766,0.0,2.688,024597,-4.951865671641791
024597-1878755,0.0,3.8826875,024597,-5.215177835051547
024597-1878736,0.0,6.3573125,024597,-5.350313385826772
024597-1878761,0.0,5.3333125,024597,-5.738941838649156
024597-1878760,0.0,4.4373125,024597,-5.646887133182844
024597-1878739,0.0,5.2053125,024597,-5.607223076923077
024597-1878784,0.0,3.4133125,024597,-5.383026392961877
024597-1878753,0.0,3.968,024597,-5.449926767676767
024597-1878765,0.0,4.3093125,024597,-5.351039534883721
024597-1878754,0.0,5.0346875,024597,-5.886131212723658
024597-1878758,0.0,5.5893125,024597,-5.8824068100358415
024597-1878751,0.0,3.3706875,024597,-5.2598991097922845
024597-1878768,0.0,2.9013125,024597,-5.057206896551724
024597-1878781,0.0,2.56,024597,-5.83287890625
024597-1878780,0.0,3.2853125,024597,-5.367496951219512
024597-1878747,0.0,6.1013125,024597,-5.369813114754098
024597-1878764,0.0,2.7733125,024597,-5.622646209386281
024597-1878776,0.0,4.48,024597,-5.865013392857143
024597-1878759,0.0,3.584,024597,-5.282472067039106
024597-1878775,0.0,4.2666875,024597,-5.5578075117370895
024597-1878767,0.0,4.1813125,024597,-6.223200956937799
024597-1878744,0.0,6.9973125,024597,-5.55732904148784
024597-1878773,0.0,3.456,024597,-5.944582608695652
024597-1878779,0.0,6.016,024597,-5.830439267886855
024597-1878782,0.0,5.4613125,024597,-5.99393956043956
024597-1878778,0.0,4.1386875,024597,-5.532658595641646
024597-1878762,0.0,5.2906875,024597,-6.027431001890359
024597-1878757,0.0,4.0533125,024597,-5.33186913580247
024597-1878763,0.0,4.6933125,024597,-6.0382089552238805
023867-1729312,0.0,2.688,023867,-4.354500000000001
023867-1729544,0.0,4.224,023867,-5.291613744075829
023867-1728992,0.0,3.456,023867,-4.289672463768116
023867-1728669,0.0,4.608,023867,-4.924623913043479
023867-1728449,0.0,10.88,023867,-3.647738970588235
023867-1729530,0.0,3.2,023867,-4.577925
023867-1728535,0.0,4.864,023867,-4.060440329218107
023867-1728772,0.0,4.224,023867,-5.30038625592417
023867-1728736,0.0,3.84,023867,-5.394575520833333
023867-1729602,0.0,4.096,023867,-4.661628361858191
023867-1729050,0.0,5.504,023867,-5.040732727272727
023867-1729237,0.0,3.84,023867,-4.119388020833333
023867-1729136,0.0,5.12,023867,-4.5360234375
023867-1729493,0.0,5.12,023867,-4.677244140625
023867-1728952,0.0,5.888,023867,-5.262302721088435
023867-1728786,0.0,3.584,023867,-3.8320055865921785
023867-1729324,0.0,3.328,023867,-4.740578313253012
023867-1728716,0.0,4.224,023867,-4.601488151658768
023867-1728826,0.0,4.864,023867,-5.0782119341563785
023867-1729080,0.0,3.712,023867,-3.8164743935309975
023867-1729209,0.0,3.456,023867,-3.8941565217391303
023867-1728802,0.0,4.48,023867,-4.172493303571429
023867-1729254,0.0,4.48,023867,-4.4802566964285715
023867-1729341,0.0,3.328,023867,-4.490009036144579
023867-1729010,0.0,4.48,023867,-4.890792410714285
023867-1728749,0.0,2.816,023867,-4.197711743772242
023867-1728908,0.0,5.376,023867,-4.99736312849162
023867-1729574,0.0,3.84,023867,-4.2203359375
023867-1729306,0.0,4.864,023867,-4.93070987654321
023867-1728651,0.0,4.864,023867,-5.8411707818930045
023867-1729066,0.0,3.968,023867,-4.285760101010101
023867-1728683,0.0,3.968,023867,-4.736628787878788
023867-1729027,0.0,4.608,023867,-4.844247826086956
023867-1728512,0.0,3.968,023867,-5.279277777777778
023867-1728891,0.0,2.944,023867,-3.967472789115646
023867-1728869,0.0,3.712,023867,-4.322091644204852
023867-1729096,0.0,4.992,023867,-4.290953907815632
023867-1728564,0.0,4.352,023867,-4.603747126436782
023867-1729291,0.0,3.2,023867,-4.503584375
023867-1729156,0.0,4.608,023867,-4.939680434782609
023867-1729350,0.0,3.968,023867,-3.881866161616162
023867-1729517,0.0,3.712,023867,-5.136323450134771
023867-1728978,0.0,5.632,023867,-4.432515097690941
023867-1728930,0.0,4.48,023867,-4.826151785714286
023867-1729474,0.0,7.424,023867,-3.9165256064690026
023867-1728760,0.0,4.352,023867,-4.848763218390805
023867-1729557,0.0,2.816,023867,-4.934846975088968
023867-1728587,0.0,4.864,023867,-5.093876543209876
023867-1728484,0.0,5.12,023867,-5.653564453125
023867-1729190,0.0,5.504,023867,-4.275978181818182
023867-1729362,0.0,4.096,023867,-4.652660146699267
023867-1729505,0.0,5.12,023867,-3.58230078125
023867-1729169,0.0,3.072,023867,-3.782153094462541
023867-1729276,0.0,5.888,023867,-5.098353741496599
023867-1729115,0.0,4.224,023867,-4.795857819905214
023867-1728850,0.0,4.096,023867,-4.489757946210268
023867-1728603,0.0,4.608,023867,-4.38749347826087
023867-1728638,0.0,3.072,023867,-4.413100977198697
023867-1728621,0.0,2.816,023867,-4.837768683274021
025198-1939550,0.0,2.229125,025198,-6.815887387387387
025198-1939854,0.0,1.8111875,025198,-6.342171270718232
025198-1938869,0.0,2.322,025198,-6.679663793103448
025198-1940308,0.0,2.13625,025198,-6.656206572769952
025198-1940162,0.0,1.8111875,025198,-6.266740331491713
025198-1939575,0.0,2.8793125,025198,-6.322212543554007
025198-1939154,0.0,2.9721875,025198,-6.524090909090909
025198-1940100,0.0,3.0650625,025198,-6.417467320261437
025198-1939530,0.0,1.5325,025198,-6.127894117647059
025198-1939046,0.0,2.600625,025198,-6.5444576923076925
025198-1939807,0.0,2.6470625,025198,-6.713189393939394
025198-1940272,0.0,1.76475,025198,-6.100534090909091
025198-1940018,0.0,2.229125,025198,-6.799441441441442
025198-1940292,0.0,2.322,025198,-6.5617241379310345
025198-1940209,0.0,2.1826875,025198,-6.5422568807339445
025198-1939087,0.0,1.9040625,025198,-6.212089473684211
025198-1939232,0.0,5.9443125,025198,-6.457946127946128
025198-1940153,0.0,2.13625,025198,-6.323615023474178
025198-1939399,0.0,2.3684375,025198,-6.739733050847458
025198-1939186,0.0,2.414875,025198,-6.579867219917013
025198-1939771,0.0,4.179625,025198,-6.894410071942446
025198-1938909,0.0,2.600625,025198,-6.446115384615385
025198-1939341,0.0,2.1826875,025198,-6.826669724770642
025198-1939111,0.0,3.018625,025198,-6.257076411960133
025198-1940083,0.0,3.204375,025198,-6.544365625
025198-1940141,0.0,2.50775,025198,-6.235804
025198-1938938,0.0,3.3436875,025198,-6.278952095808384
025198-1939450,0.0,1.9969375,025198,-7.255447236180905
025198-1939356,0.0,2.7399375,025198,-7.134113553113553
025198-1939320,0.0,5.9443125,025198,-6.679624579124579
025198-1939667,0.0,2.1826875,025198,-6.703353211009174
025198-1938856,0.0,2.0898125,025198,-5.937990384615385
025198-1938954,0.0,2.0898125,025198,-6.507432692307693
025198-1940116,0.0,3.66875,025198,-6.734161202185792
025198-1939499,0.0,2.043375,025198,-6.249833333333333
025198-1939516,0.0,2.13625,025198,-6.197225352112676
025198-1938967,0.0,2.832875,025198,-6.391381625441696
025198-1940000,0.0,1.5789375,025198,-6.835254777070063
025198-1939170,0.0,2.13625,025198,-6.471924882629108
025198-1939061,0.0,2.3684375,025198,-6.590877118644067
025198-1939781,0.0,2.322,025198,-6.844948275862069
025198-1939031,0.0,1.9040625,025198,-6.654826315789474
025198-1939200,0.0,1.857625,025198,-6.4858756756756755
025198-1939831,0.0,2.1826875,025198,-6.442325688073394
025198-1938986,0.0,2.832875,025198,-6.67996113074205
025198-1939413,0.0,2.4613125,025198,-6.644873983739837
025198-1940062,0.0,2.6935,025198,-7.1182936802973975
025198-1939016,0.0,1.76475,025198,-6.410982954545455
025198-1939472,0.0,2.13625,025198,-6.984624413145539
025198-1940043,0.0,2.0898125,025198,-6.498072115384615
025198-1939077,0.0,2.322,025198,-6.894137931034483
025198-1939250,0.0,2.414875,025198,-6.58455601659751
025198-1939887,0.0,3.0650625,025198,-6.835996732026144
025198-1940408,0.0,4.179625,025198,-7.047980815347722
025198-1939369,0.0,2.2755625,025198,-6.667766519823789
025198-1940179,0.0,1.9505,025198,-6.638630769230769
025198-1939912,0.0,2.13625,025198,-6.3168873239436625
025198-1940191,0.0,2.6470625,025198,-6.4677803030303025
025198-1939432,0.0,1.9040625,025198,-6.700426315789473
025198-1939482,0.0,2.043375,025198,-6.74693137254902
025198-1939132,0.0,2.322,025198,-6.281314655172414
025198-1939689,0.0,2.50775,025198,-6.759592
025198-1940350,0.0,2.5541875,025198,-6.770596078431373
025198-1939388,0.0,4.179625,025198,-6.58699520383693
025198-1939003,0.0,2.832875,025198,-6.274275618374558
025198-1938890,0.0,2.600625,025198,-6.757265384615384
025198-1940129,0.0,3.8080625,025198,-6.654534210526315
024755-2216731,0.0,1.9969375,024755,-4.864844221105528
025198-1939277,0.0,2.5541875,025198,-6.425133333333334
024755-2612999,0.0,2.4613125,024755,-6.332479674796748
024755-2613577,0.0,2.6470625,024755,-7.5137310606060606
024755-2217899,0.0,2.4613125,024755,-5.794853658536586
024755-2215309,0.0,2.6470625,024755,-6.441863636363636
024755-2613967,0.0,2.600625,024755,-6.202438461538462
024755-2216811,0.0,6.5480625,024755,-5.484077981651376
024755-2217185,0.0,4.4118125,024755,-5.578371882086167
024755-2615061,0.0,1.7183125,024755,-6.267409356725147
024755-2615084,0.0,1.6254375,024755,-6.426364197530864
024755-2613027,0.0,2.13625,024755,-6.437225352112676
024755-2612860,0.0,2.5541875,024755,-5.998125490196078
024755-2214045,0.0,1.3003125,024755,-6.651892307692307
024755-2217150,0.0,4.2725,024755,-5.483679156908665
024755-2216591,0.0,3.483,024755,-5.373640804597701
024755-2216645,0.0,1.1145625,024755,-5.560254954954956
024755-2216711,0.0,5.340625,024755,-5.2514644194756555
024755-2216757,0.0,3.7151875,024755,-5.829857142857143
024755-2216531,0.0,2.322,024755,-5.154288793103449
024755-2216924,0.0,2.5541875,024755,-5.855705882352941
024755-2612899,0.0,1.3003125,024755,-6.569166923076923
024755-2614645,0.0,4.08675,024755,-5.643919117647059
024755-2216865,0.0,1.068125,024755,-6.43247641509434
024755-2612633,0.0,3.5294375,024755,-6.753701704545454
024755-2216617,0.0,2.13625,024755,-5.941826291079812
024755-2614870,0.0,3.1579375,024755,-6.5503904761904765
024755-2216950,0.0,3.29725,024755,-5.479911854103344
024755-2614482,0.0,3.8545,024755,-6.753706493506494
024755-2614237,0.0,1.161,024755,-6.08314827586207
024755-2217003,0.0,1.7183125,024755,-5.881175438596491
024755-2216382,0.0,3.29725,024755,-7.104899696048633
024755-2216361,0.0,1.671875,024755,-6.2543233532934135
024755-2613851,0.0,1.9040625,024755,-6.398984210526316
024755-2614896,0.0,2.786375,024755,-5.850230215827338
024755-2215307,0.0,1.3003125,024755,-7.2730953846153845
024755-2612755,0.0,1.9969375,024755,-5.51956783919598
024755-2216829,0.0,3.2508125,024755,-5.609587692307692
024755-2613691,0.0,3.018625,024755,-5.681797342192691
024755-2613165,0.0,1.5325,024755,-6.845771241830065
024755-2217310,0.0,2.322,024755,-5.989185344827586
024755-2613617,0.0,1.857625,024755,-6.260345945945946
024755-2615132,0.0,4.08675,024755,-6.259041666666667
024755-2217088,0.0,1.857625,024755,-5.570102702702703
024755-2613663,0.0,1.3931875,024755,-6.612805035971223
024755-2216855,0.0,3.7151875,024755,-5.627741239892183
024755-2613772,0.0,1.2074375,024755,-6.484639166666667
024755-2216479,0.0,3.018625,024755,-5.739152823920265
024755-2613081,0.0,1.34675,024755,-7.657328358208956
024755-2612792,0.0,1.9505,024755,-6.083266666666667
024755-2217837,0.0,1.9040625,024755,-5.813731578947368
024755-2217022,0.0,3.2508125,024755,-5.850495384615384
024755-2613199,0.0,1.5789375,024755,-7.083777070063695
024755-2217283,0.0,2.322,024755,-5.913724137931034
024755-2217344,0.0,3.6223125,024755,-6.359483425414364
024755-2217216,0.0,4.9690625,024755,-5.746469758064515
024755-2614507,0.0,2.3684375,024755,-6.689521186440678
024755-2612270,0.0,4.9690625,024755,-5.538596774193548
024755-2216905,0.0,1.671875,024755,-5.943435928143713
024755-2614015,0.0,2.4613125,024755,-6.06519512195122
024755-2612697,0.0,1.1145625,024755,-6.574532432432433
024755-2217055,0.0,2.8793125,024755,-5.832710801393729
024755-2611996,0.0,3.0650625,024755,-5.9725
024755-2216492,0.0,1.5325,024755,-5.769507843137255
024755-2217851,0.0,2.3684375,024755,-5.02971186440678
024755-2614307,0.0,2.600625,024755,-6.157584615384615
024755-2614913,0.0,2.786375,024755,-6.308115107913669
024755-2217793,0.0,1.76475,024755,-6.466238636363636
024755-2614119,0.0,1.9505,024755,-6.050851282051282
024755-2216772,0.0,1.161,024755,-5.65825775862069
024755-2615026,0.0,2.0898125,024755,-8.248423076923077
024755-2217878,0.0,1.9969375,024755,-5.766321608040201
024755-2614405,0.0,3.5294375,024755,-5.7374119318181815
024755-2613825,0.0,2.1826875,024755,-6.573499999999999
024755-2612546,0.0,1.8111875,024755,-6.561011049723756
024755-2217261,0.0,2.0898125,024755,-5.906668269230769
024755-2216558,0.0,3.66875,024755,-5.664882513661203
024755-2614953,0.0,1.9040625,024755,-6.566968421052631
024755-2216628,0.0,1.6254375,024755,-5.550054938271605
024755-2614181,0.0,2.600625,024755,-6.183180769230769
024755-2217820,0.0,2.832875,024755,-5.795173144876325
024755-2613504,0.0,2.414875,024755,-6.410161825726141
024755-2614992,0.0,5.340625,024755,-6.988132958801498
024755-2612129,0.0,5.340625,024755,-5.245144194756555
024755-2614278,0.0,1.9040625,024755,-6.264478947368421
024755-2216512,0.0,1.8111875,024755,-5.771834254143647
024755-2612061,0.0,3.8080625,024755,-5.565181578947368
024755-2614940,0.0,2.6470625,024755,-7.101833333333333
024755-2614605,0.0,1.5325,024755,-6.795267973856209
024755-2216891,0.0,4.2725,024755,-5.056053864168618
024755-2216447,0.0,2.414875,024755,-6.446485477178424
024755-2217113,0.0,2.414875,024755,-5.7417510373443985
024755-2612167,0.0,2.3684375,024755,-5.487423728813559
024755-2613933,0.0,1.0216875,024755,-6.594463725490196
024755-2613714,0.0,1.7183125,024755,-6.7171461988304095
024755-2614834,0.0,1.6254375,024755,-6.256333333333333
024755-2614565,0.0,2.322,024755,-6.309103448275862
024755-2217245,0.0,2.786375,024755,-5.565571942446043
024755-2614765,0.0,3.3436875,024755,-6.22648502994012
024755-2614331,0.0,1.3003125,024755,-6.1489530769230765
024755-2612947,0.0,2.229125,024755,-6.345932432432432
024755-2216341,0.0,1.5789375,024755,-5.459825477707006
024755-2613882,0.0,1.161,024755,-6.160509482758621
024755-2613746,0.0,1.4860625,024755,-5.641156081081081
024755-2613640,0.0,1.3003125,024755,-6.210063846153846
024755-2612828,0.0,2.1826875,024755,-6.528853211009174
024755-2611942,0.0,1.6254375,024755,-6.298074074074074
024755-2614452,0.0,3.0650625,024755,-6.5543627450980395
024755-2613905,0.0,1.253875,024755,-6.9348192
024755-2216680,0.0,5.61925,024755,-4.839716577540107
024755-2612723,0.0,1.439625,024755,-6.435482517482518
027337-3243903,0.0,1.8111875,027337,-6.003740331491712
024755-2217069,0.0,1.857625,024755,-5.6104810810810815
027337-3244029,0.0,1.34675,027337,-5.291156716417911
027337-3243999,0.0,2.1826875,027337,-6.411394495412844
027337-3243781,0.0,1.857625,027337,-5.685167567567568
027337-3243752,0.0,1.8111875,027337,-6.211486187845304
027337-3243805,0.0,1.253875,027337,-6.0516824
027337-3243968,0.0,1.8111875,027337,-5.757624309392265
027337-3243940,0.0,1.5789375,027337,-6.183963057324841
027337-3243869,0.0,1.76475,027337,-6.0000965909090915
027337-3243835,0.0,1.8111875,027337,-5.411959668508287
027337-3244101,0.0,2.600625,027337,-6.009407692307692
025233-3079448,0.0,2.600625,025233,-5.973938461538461
025233-3079507,0.0,2.0898125,025233,-6.1142548076923084
025233-3079662,0.0,2.4613125,025233,-6.623788617886179
025233-3079611,0.0,2.229125,025233,-5.9636396396396405
025233-3079641,0.0,3.761625,025233,-6.082696808510638
025233-3079399,0.0,2.229125,025233,-6.0590900900900895
021364-1454337,0.0,3.2853125,021364,-5.681646341463415
025233-3079585,0.0,1.7183125,025233,-7.882029239766082
021364-1454425,0.0,4.352,021364,-6.1437448275862065
021364-1454356,0.0,2.944,021364,-5.568765306122449
021364-1454386,0.0,3.456,021364,-5.700301449275362
021364-1454378,0.0,3.456,021364,-5.875457971014493
021364-1454325,0.0,4.1386875,021364,-5.888813559322034
021364-1454416,0.0,3.1146875,021364,-5.784450160771704
021364-1454398,0.0,4.2666875,021364,-5.574058685446009
021364-1454418,0.0,3.1573125,021364,-6.033669841269841
021364-1454365,0.0,3.2,021364,-5.5866968749999995
021364-1454319,0.0,3.712,021364,-5.417876010781671
021364-1454400,0.0,4.736,021364,-5.755591966173362
021364-1454310,0.0,4.0106875,021364,-5.8870024937655865
021364-1454362,0.0,3.584,021364,-5.59240502793296
021364-1454357,0.0,3.2853125,021364,-5.677859756097561
021364-1454363,0.0,3.456,021364,-5.508113043478261
021364-1454318,0.0,3.84,021364,-5.915236979166667
021364-1454343,0.0,3.0293125,021364,-5.411579470198675
021364-1454312,0.0,4.4373125,021364,-5.911993227990971
021364-1454427,0.0,3.968,021364,-6.044530303030303
021364-1454410,0.0,3.6266875,021364,-5.512378453038674
